time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_INNER,Y_RIGHT_EYE_INNER,Z_RIGHT_EYE_INNER,visibility_RIGHT_EYE_INNER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
0,0.503632247,0.170614049,-0.387600929,0.999964714,0.515010238,0.14900744,-0.368176609,0.999946952,0.521414757,0.151810244,-0.368228436,0.999933124,0.528027833,0.155370414,-0.368296355,0.99990952,0.495361239,0.145603374,-0.357317597,0.999921679,0.488119304,0.145999372,-0.357453048,0.999902129,0.481726825,0.147258833,-0.357548326,0.999873281,0.543502152,0.178117424,-0.227369383,0.999939322,0.471808463,0.164670676,-0.177184507,0.99992,0.516528368,0.208147451,-0.334555268,0.999980807,0.489227206,0.202972963,-0.320768386,0.999961495,0.583679795,0.334436417,-0.154480547,0.999889612,0.428592831,0.323870391,-0.0614575371,0.999840498,0.621920168,0.563236415,-0.359522164,0.996469617,0.365555078,0.516186178,-0.228742555,0.997905731,0.608158827,0.399437398,-0.66505605,0.998767376,0.374017447,0.393753737,-0.566487849,0.999322057,0.610648453,0.35411337,-0.718675,0.995138764,0.372309685,0.361121953,-0.610690951,0.996789,0.608649969,0.332202911,-0.687442958,0.994381249,0.377216309,0.341444552,-0.597419858,0.996436238,0.603587925,0.34462437,-0.656473517,0.994013488,0.380951405,0.350750268,-0.56799823,0.996087909,0.536607742,0.706738412,-0.0294454657,0.999637127,0.444400758,0.684870541,0.0300931949,0.999401569,0.532170415,0.999323428,-0.105652183,0.176131591,0.414551884,0.965185,0.12210495,0.292796,0.514957905,1.24220431,0.219769344,0.00172746112,0.40454182,1.19186485,0.480163842,0.00424698601,0.51109612,1.28217828,0.244973212,0.00391085399,0.405125707,1.2308743,0.512078464,0.00663869083,0.51248759,1.34141076,0.0878730565,0.00115864631,0.396702498,1.28828573,0.352185577,0.00558689889
33.36666666666667,0.500433147,0.181421399,-0.547668755,0.99996537,0.512496412,0.154659271,-0.530532718,0.999947846,0.51939863,0.156673178,-0.530513167,0.999935269,0.526312768,0.159362704,-0.530520737,0.999912441,0.493366688,0.152892873,-0.520468473,0.999923706,0.48704347,0.153200135,-0.520686924,0.999905646,0.481084168,0.153898045,-0.520784438,0.999877512,0.540621698,0.178505614,-0.359101176,0.999941647,0.473326147,0.165702671,-0.313636482,0.999922276,0.514225602,0.214572892,-0.479780257,0.999981344,0.487777591,0.211307079,-0.467653573,0.999962866,0.584609747,0.334271252,-0.2470292,0.999893486,0.427890182,0.322117358,-0.160797969,0.999843836,0.620327175,0.567819595,-0.473211825,0.996761501,0.365557373,0.517901063,-0.375507504,0.998053,0.608112276,0.400115162,-0.832765341,0.998878419,0.37410146,0.392066211,-0.8067168,0.999378741,0.609637141,0.354129523,-0.901408,0.995556653,0.374734104,0.360767126,-0.875368714,0.997041643,0.607559502,0.331317514,-0.874605954,0.994863749,0.380875796,0.339069873,-0.851973772,0.996717751,0.602827,0.344141632,-0.827051878,0.994517267,0.383037031,0.347401828,-0.806694806,0.996387959,0.537432432,0.736731052,-0.0294485874,0.999635875,0.444275111,0.723643839,0.0301115084,0.999425769,0.533370614,1.03993058,-0.0636106506,0.195616126,0.420213968,1.01994419,0.139900967,0.311265558,0.529061198,1.28626716,0.385029703,0.00168256531,0.404449314,1.27234972,0.596466362,0.00419524917,0.530871093,1.32820344,0.421568424,0.00374147389,0.40340203,1.31862092,0.637187362,0.00647623697,0.513930857,1.39058673,0.222031206,0.00112606352,0.401638627,1.37104952,0.413663566,0.00545625808
66.73333333333333,0.499375194,0.18281509,-0.469712824,0.999966621,0.511688769,0.155651942,-0.450980783,0.999949813,0.518642724,0.157373488,-0.451024473,0.99993813,0.525583208,0.159692943,-0.451098025,0.999916732,0.492687196,0.154458463,-0.440405399,0.999927282,0.486668587,0.154854491,-0.440564424,0.999910474,0.48094207,0.155418828,-0.440658957,0.999884665,0.53930527,0.178401977,-0.306758225,0.999944389,0.474492878,0.166014403,-0.257951558,0.999925554,0.513471842,0.215249285,-0.412933141,0.99998188,0.487404525,0.212266639,-0.399786383,0.999964654,0.585420191,0.334512025,-0.24540171,0.999897242,0.426084071,0.322124928,-0.12332467,0.999852479,0.619868338,0.572984219,-0.423536837,0.997032642,0.365203589,0.521009147,-0.317593277,0.998191953,0.607697189,0.400133759,-0.761691213,0.99897939,0.37676993,0.39231658,-0.738018155,0.99943316,0.607881248,0.354209036,-0.822907567,0.995936692,0.378342897,0.361395419,-0.800650835,0.997288465,0.604927063,0.330873847,-0.79433471,0.995300591,0.384145707,0.338885099,-0.780847788,0.996991754,0.600874484,0.344126761,-0.755085,0.994990706,0.386060566,0.347429752,-0.739525378,0.996695459,0.538375437,0.750109673,-0.0241577309,0.999622822,0.44386819,0.739138544,0.0251447596,0.999444246,0.539992154,1.04817641,-0.0122981919,0.188769877,0.427605629,1.02972507,0.142899886,0.301199526,0.536708891,1.29383492,0.376091748,0.00153271435,0.412527859,1.28772724,0.54822892,0.00384140457,0.53891772,1.33485317,0.407108217,0.00342805451,0.408030331,1.33477259,0.585826159,0.00593203399,0.5169397,1.40224922,0.224946067,0.00102993671,0.420131713,1.38671124,0.365694463,0.00499320216
100.1,0.499169707,0.183356315,-0.476485252,0.999966383,0.511697054,0.156496063,-0.456981212,0.999950647,0.51867348,0.158344746,-0.456905514,0.999938369,0.525609791,0.160669193,-0.456838518,0.999918818,0.492451161,0.154684544,-0.446096867,0.999929368,0.486499131,0.154922143,-0.446246088,0.999912143,0.480846584,0.155326933,-0.446384072,0.999889493,0.539245665,0.178518608,-0.28681168,0.999944568,0.474852622,0.16601339,-0.236570522,0.999925911,0.51338464,0.216184825,-0.409556597,0.999982059,0.487098038,0.212654367,-0.395754546,0.999965966,0.586526811,0.334493548,-0.221227571,0.999895751,0.425577134,0.32211858,-0.107955925,0.999857545,0.619621,0.577867448,-0.412897021,0.997164071,0.363688052,0.521674275,-0.345566779,0.998276353,0.606345773,0.399706,-0.758797884,0.999031544,0.378809959,0.391405463,-0.790893435,0.999461591,0.604139388,0.354230642,-0.819945633,0.996022522,0.38081947,0.361368775,-0.860220253,0.997364,0.599119604,0.329742342,-0.789397061,0.995389283,0.386689246,0.338897496,-0.836782157,0.997074306,0.59612149,0.343065292,-0.752068162,0.99509424,0.388340175,0.347459316,-0.792315841,0.996798456,0.538502276,0.759103119,-0.0241405386,0.999534667,0.442511976,0.747929156,0.0251651797,0.999394834,0.540642858,1.05739069,0.00471556094,0.176743567,0.430105597,1.03639781,0.179769933,0.281276,0.535920322,1.30823183,0.375902951,0.00140728138,0.417408258,1.29512,0.580765843,0.00354071194,0.536899269,1.35023332,0.403915465,0.00315311668,0.412621289,1.34194386,0.61605376,0.00544817885,0.51716876,1.4172647,0.201426551,0.000958618941,0.425954282,1.39423299,0.395156205,0.00464614434
133.46666666666667,0.498990864,0.185082093,-0.459818721,0.999968529,0.511737883,0.157429054,-0.443995953,0.999954581,0.518810928,0.159591049,-0.444153339,0.999942958,0.525764287,0.162019566,-0.44431293,0.999925435,0.492363185,0.154891863,-0.431411713,0.99993515,0.48642838,0.15497686,-0.431740671,0.999919,0.480819434,0.155245453,-0.431811869,0.999898911,0.53927213,0.179195106,-0.247673467,0.9999488,0.474916369,0.165966168,-0.20131062,0.999931693,0.513368785,0.21906887,-0.396523327,0.99998343,0.486447304,0.214447573,-0.385237753,0.999968827,0.587074459,0.336563081,-0.154137284,0.999901772,0.423621386,0.322112471,-0.0698727,0.999867857,0.619579375,0.581661522,-0.390353084,0.99737376,0.362961501,0.523314893,-0.313078195,0.998388052,0.606317878,0.404900491,-0.747165,0.999104261,0.378199875,0.404573828,-0.761519372,0.999496222,0.603853643,0.362507164,-0.810339749,0.996255219,0.380677968,0.376861721,-0.829794288,0.997503877,0.598323286,0.332725286,-0.78203392,0.99565047,0.385852873,0.35103792,-0.811777115,0.997230113,0.59553808,0.345517159,-0.741758,0.995372951,0.387735039,0.357648551,-0.765257537,0.996976912,0.538490534,0.770541906,-0.0251754951,0.999471784,0.440241694,0.757020235,0.0264799036,0.999366283,0.540163934,1.07144189,0.00457758503,0.16354762,0.430544049,1.05198348,0.18288666,0.259922177,0.53386271,1.32844543,0.345219195,0.00128095725,0.421805322,1.318326,0.550913453,0.00322557893,0.533567429,1.3708899,0.369459569,0.0028683946,0.417054951,1.36428559,0.584259331,0.00494959485,0.512583137,1.43492532,0.177232832,0.000886604364,0.431666374,1.41993856,0.355256528,0.00425572926
166.83333333333334,0.498924255,0.185845926,-0.485617816,0.999970138,0.511770964,0.158082575,-0.463198096,0.999957383,0.518908143,0.160428494,-0.463176668,0.999946654,0.525887966,0.162917227,-0.463126481,0.999930501,0.492288232,0.154971,-0.456469178,0.999939501,0.486361206,0.154941216,-0.456658274,0.999924719,0.480810702,0.15513964,-0.456793636,0.99990648,0.539279282,0.17976366,-0.268931448,0.999952078,0.475121856,0.16597186,-0.24122183,0.999936283,0.513261437,0.220140338,-0.414192557,0.999984205,0.486259311,0.214841545,-0.406790823,0.999970794,0.58721292,0.337873578,-0.154426053,0.999904335,0.42277202,0.321888626,-0.113259457,0.99987334,0.619613,0.581743836,-0.393806189,0.997576535,0.362987965,0.52359,-0.371932626,0.998501062,0.606325924,0.407691866,-0.766235888,0.999168158,0.377853245,0.404403746,-0.838362634,0.999528706,0.603649199,0.36697951,-0.830950737,0.996491611,0.380363643,0.377935886,-0.911646,0.997643232,0.597779632,0.336513489,-0.805056572,0.99592793,0.385392696,0.351216286,-0.8927266,0.997388601,0.595090806,0.34844318,-0.761901259,0.995666265,0.38745302,0.357713073,-0.841064274,0.997154295,0.538480103,0.772783399,-0.0189308934,0.999465704,0.439175636,0.761881888,0.0201757941,0.999373,0.539832056,1.07953405,-0.0233171806,0.162368357,0.4293558,1.05487537,0.103826031,0.255495489,0.533534944,1.3426702,0.333386481,0.001188247,0.421002507,1.3267386,0.469303429,0.00300949276,0.533965111,1.38502347,0.359852761,0.00265911408,0.414640486,1.37394786,0.499459237,0.00460909214,0.512890935,1.44891012,0.164820939,0.000827440759,0.42712608,1.42482316,0.265295774,0.00396716595
200.20000000000002,0.498500615,0.185493171,-0.472890854,0.99997133,0.511384308,0.158020124,-0.451171,0.999959946,0.518577754,0.160225153,-0.451112866,0.999949813,0.525617301,0.162583262,-0.451051325,0.99993515,0.49190864,0.15484044,-0.443140864,0.999943435,0.4860861,0.154823691,-0.443266869,0.999929667,0.480664879,0.155041203,-0.443410397,0.999913335,0.538821518,0.179217428,-0.266450465,0.999955,0.475142151,0.16597864,-0.230940655,0.999940097,0.513053417,0.219962656,-0.402779907,0.99998486,0.485884339,0.214637876,-0.392810643,0.999972224,0.587384284,0.338831306,-0.153439045,0.999906242,0.421788782,0.321908712,-0.108184524,0.99987793,0.620352089,0.582326,-0.395105928,0.997732043,0.362922639,0.523711622,-0.373839051,0.998609483,0.606542885,0.411654502,-0.775737524,0.999214768,0.377749503,0.403829277,-0.839128077,0.999562,0.603636324,0.371030778,-0.841417372,0.996653914,0.379980654,0.376797229,-0.911506712,0.997792,0.597655058,0.341022223,-0.814312,0.996117949,0.385131299,0.350872874,-0.891675174,0.997553945,0.595054328,0.352325052,-0.771383643,0.995865405,0.387394875,0.357638776,-0.841497719,0.997335494,0.538473308,0.775843084,-0.0197443236,0.999466538,0.437102258,0.766680121,0.0209317,0.99938345,0.539134,1.08869076,-0.0169017036,0.157133892,0.429212302,1.06184173,0.164440483,0.244529843,0.533049405,1.35391247,0.342177093,0.00110063108,0.420089275,1.33184838,0.548347294,0.00277715642,0.533363581,1.39586902,0.368456513,0.00245697424,0.413836777,1.37737882,0.581152797,0.00423967047,0.510260403,1.46012115,0.163130462,0.000772945292,0.42527777,1.43166912,0.350687891,0.00366369798
233.5666666666667,0.498544544,0.185056,-0.428986907,0.999972939,0.511418939,0.157746822,-0.404759794,0.999962807,0.518590212,0.159954444,-0.404688895,0.999953449,0.525643766,0.162300378,-0.404576451,0.999940217,0.491922706,0.154596403,-0.399234921,0.999947667,0.486090362,0.154555827,-0.399288297,0.999934852,0.480753899,0.154711425,-0.399442196,0.999920189,0.53872025,0.179026589,-0.21484603,0.999958336,0.475263387,0.165842295,-0.187755197,0.999944448,0.513059318,0.219421,-0.357307881,0.999985754,0.485873252,0.214147672,-0.350316942,0.999974132,0.587368,0.339026779,-0.11314217,0.999911368,0.42135,0.321499974,-0.0708712563,0.99988389,0.620362222,0.582287312,-0.332653731,0.997906804,0.36281091,0.525503278,-0.371656299,0.998695672,0.606551111,0.41458413,-0.694652617,0.999272227,0.376364797,0.406924158,-0.776181281,0.99958235,0.60340488,0.37506789,-0.75927949,0.99687928,0.378903091,0.382463038,-0.84413,0.997880638,0.597823679,0.344089508,-0.739630938,0.996379554,0.383968413,0.355487227,-0.826783061,0.997653306,0.595184207,0.354713202,-0.693057358,0.996144295,0.385976762,0.361121327,-0.779365,0.997460246,0.538527727,0.779212296,-0.0154695511,0.999439359,0.436626315,0.77151382,0.0167574249,0.999367237,0.539033771,1.08952105,0.00926969107,0.150523916,0.42899555,1.06655049,0.148971379,0.230713978,0.531455457,1.35726881,0.336826205,0.00101425219,0.41993621,1.34380972,0.473458469,0.00255366089,0.532479048,1.39855075,0.360803753,0.00226998678,0.414059073,1.38919854,0.500116765,0.00389413885,0.507516801,1.46218812,0.159635216,0.000721068587,0.428203911,1.4428575,0.276060075,0.00336222351
266.93333333333334,0.498579651,0.18569307,-0.499985486,0.999973536,0.511376798,0.157896519,-0.479686797,0.999964774,0.518557191,0.159993887,-0.47959736,0.999955773,0.525602579,0.162278682,-0.479530483,0.999944,0.491913259,0.155224606,-0.473746598,0.999950528,0.486079097,0.155222356,-0.473828584,0.999938071,0.48078236,0.155481234,-0.473978162,0.999925077,0.538474,0.178843826,-0.28518334,0.999960721,0.475518376,0.166562915,-0.25802955,0.999946535,0.513119817,0.219428107,-0.424408108,0.999986351,0.485967189,0.214674115,-0.417164892,0.999975383,0.587931693,0.339014262,-0.159684747,0.999915659,0.421421,0.32053107,-0.118914694,0.999886632,0.620965123,0.583000839,-0.363841206,0.998008668,0.362753808,0.525641084,-0.381164044,0.998736858,0.606560111,0.41649273,-0.722400606,0.999303401,0.375649065,0.406348139,-0.83783108,0.999577045,0.603280842,0.378463596,-0.785987675,0.996962845,0.378148109,0.381206155,-0.908877552,0.997830749,0.597951591,0.347025275,-0.766313,0.996477,0.38311848,0.354830325,-0.891856253,0.997600436,0.595298111,0.356856376,-0.720222712,0.996219933,0.385071099,0.360984951,-0.841620207,0.99739778,0.538548112,0.781197965,-0.0164560638,0.999381483,0.436219692,0.773216724,0.0176852439,0.999314666,0.539026678,1.09722793,-0.0053713168,0.146460027,0.428506702,1.07143271,0.149883449,0.22032994,0.530753493,1.36620772,0.354383886,0.000996798859,0.419852048,1.35129607,0.507336915,0.00249173748,0.531724632,1.40572608,0.380955547,0.00219298014,0.413342386,1.39683855,0.537552297,0.00375228748,0.507751167,1.47749615,0.166268975,0.00074207678,0.426288515,1.45268273,0.30180493,0.00329375803
300.3,0.498915523,0.186002582,-0.458388448,0.99997288,0.511623621,0.157986611,-0.438980728,0.999965549,0.518787742,0.160009518,-0.438879,0.999956727,0.525772214,0.162240312,-0.438824862,0.999946177,0.492117345,0.155443326,-0.435137212,0.999951959,0.486180335,0.155433252,-0.435076773,0.999939382,0.480934769,0.1556696,-0.435235143,0.999928,0.538485944,0.178469464,-0.247490346,0.999962,0.475837737,0.166708127,-0.224600077,0.99994725,0.513518453,0.219330773,-0.382775515,0.999986231,0.486257255,0.214712828,-0.376673341,0.999975741,0.588758349,0.338993907,-0.133693248,0.999916136,0.421447963,0.319777757,-0.101042271,0.999885619,0.621878088,0.582621336,-0.340650737,0.998086274,0.362008542,0.525631249,-0.355846018,0.998752713,0.605486631,0.416146,-0.67713958,0.999324441,0.375314832,0.406074315,-0.791947067,0.999564826,0.60291177,0.377307981,-0.737175,0.997025073,0.377586365,0.381316751,-0.858155251,0.997782767,0.597824752,0.346441209,-0.71302551,0.99654609,0.382909924,0.354758024,-0.840942621,0.997550249,0.595047235,0.356512755,-0.67276293,0.996295273,0.384710729,0.360734493,-0.794862092,0.997363389,0.538419366,0.781982958,-0.015471559,0.999299228,0.435071975,0.770952702,0.0167232212,0.999245644,0.53696537,1.09540772,0.0127369743,0.1417505,0.428159028,1.07185388,0.160447419,0.209711269,0.524939775,1.36037016,0.355795294,0.000957517477,0.41899696,1.34951949,0.50953,0.00236174,0.524793863,1.39926672,0.381200731,0.00210253173,0.413117677,1.39411259,0.538837671,0.00354419532,0.502895892,1.47001815,0.179005235,0.000736941,0.425505668,1.45109689,0.310330391,0.00309708598
